Position,Start_frame,End_frame,Speed,LEFT_Signboard_Caution_Board,RIGHT_Signboard_Caution_Board,LEFT_Signboard_Chevron_Board,RIGHT_Signboard_Chevron_Board,LEFT_Signboard_Gantry_Board,RIGHT_Signboard_Gantry_Board,LEFT_Signboard_Hazard_Board,RIGHT_Signboard_Hazard_Board,LEFT_Signboard_Information_Board,RIGHT_Signboard_Information_Board,LEFT_Signboard_Mandatory_Board,RIGHT_Signboard_Mandatory_Board,LEFT_VMS_Gantry,RIGHT_VMS_Gantry,LEFT_Delineator,RIGHT_Delineator,LEFT_Bus_Shelter,RIGHT_Bus_Shelter,LEFT_ECB_(SOS),RIGHT_ECB_(SOS),LEFT_Hectometer_stone,RIGHT_Hectometer_stone,LEFT_Kilometer_Stone,RIGHT_Kilometer_Stone,LEFT_Solar_Blinker,RIGHT_Solar_Blinker,LEFT_Double_Arm_Street_Light,RIGHT_Double_Arm_Street_Light,LEFT_Street_Light_Slanding,RIGHT_Street_Light_Slanding,LEFT_Single_Arm_Light_Slanting,RIGHT_Single_Arm_Light_Slanting,LEFT_High_Mast_Light,RIGHT_High_Mast_Light,LEFT_Expansion_Joint,RIGHT_Expansion_Joint,LEFT_ATCC,RIGHT_ATCC,LEFT_CCTV,RIGHT_CCTV,LEFT_DB_box,RIGHT_DB_box,LEFT_Signboard_Mandatory_Board_White,RIGHT_Signboard_Mandatory_Board_White,Distance,Chainage,OldSt,OldEn,Street_Light
N26.54519E74.76668,190838,190865,39.84,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[(135888, 'N26.54519E74.76668', 0.00535701, 16.28165987, 'N26.54512E74.76654', 190637)]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00547581,16.26482335,136089,136116,[]
N26.54514E74.76658,190868,190895,39.95,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01147951,16.27630286,136119,136146,[]
N26.54512E74.76654,190898,190955,39.94,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00535701,16.28165987,136149,136206,[]
N26.54507E74.76644,190958,191015,39.41,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01094851,16.29260838,136209,136266,[]
N26.54504E74.7664,191018,191045,39.89,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00533171,16.29794009,136269,136296,[]
N26.54499E74.7663,191048,191075,39.91,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01082811,16.3087682,136299,136326,[]
N26.54496E74.76624,191078,191135,40,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00607001,16.31483821,136329,136386,[]
N26.54494E74.7662,191138,191165,42,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00541561,16.32025382,136389,136416,[]
N26.54489E74.7661,191168,191195,42.51,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01171421,16.33196803,136419,136446,[]
N26.54487E74.76606,191198,191255,41.17,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00535701,16.33732504,136449,136506,[]
N26.54481E74.76596,191258,191315,39.93,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01107211,16.34839715,136509,136566,[]
N26.54479E74.76592,191318,191345,39.73,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00545561,16.35385276,136569,136596,[]
N26.54473E74.76582,191348,191375,40.08,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01094861,16.36480137,136599,136626,[]
N26.54471E74.76578,191378,191435,40.19,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00601581,16.37081718,136629,136686,[]
N26.54467E74.76573,191438,191465,39.84,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00535701,16.37617419,136689,136716,[]
N26.54461E74.76563,191468,191495,39.81,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01142291,16.3875971,136719,136746,[]
N26.54459E74.76559,191498,191555,40.87,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00553761,16.39313471,136749,136806,[]
N26.54456E74.76553,191558,191615,42.25,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00618311,16.39931782,136809,136866,[]
N26.54448E74.76539,191618,191645,40.46,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01706701,16.41638483,136869,136896,[]
N26.54444E74.76534,191648,191675,39.4,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00547581,16.42186064,136899,136926,[]
N26.54442E74.7653,191678,191735,39.59,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00610321,16.42796385,136929,136986,[]
N26.54439E74.76524,191738,191765,42.11,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00607001,16.43403386,136989,137016,[]
N26.54432E74.76513,191768,191795,41.1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01147961,16.44551347,137019,137046,[]
N26.54429E74.76509,191798,191855,41.5,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00615671,16.45167018,137049,137106,[]
N26.54423E74.765,191858,191885,40.62,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01147961,16.46314979,137109,137136,[]
N26.54422E74.76498,191888,191915,41.42,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00573191,16.4688817,137139,137166,[]
N26.54414E74.76486,191918,191975,39.38,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01054851,16.47943021,137169,137226,[]
N26.54412E74.76482,191978,192035,38.25,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00535701,16.48478722,137229,137286,[]
N26.5441E74.7648,192038,192065,37.99,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00483021,16.48961743,137289,137316,[]
N26.54403E74.76469,192068,192095,38.65,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01049071,16.50010814,137319,137346,[]
N26.54401E74.76465,192098,192155,39.88,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00490021,16.50500835,137349,137406,[]
N26.54396E74.76458,192158,192185,40.04,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01119881,16.51620716,137409,137436,[]
N26.54392E74.76452,192188,192215,40.61,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00566571,16.52187287,137439,137466,[]
N26.54387E74.76444,192218,192275,39.29,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01105351,16.53292638,137469,137526,[]
N26.54385E74.76441,192278,192335,39.72,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00560091,16.53852729,137529,137586,[]
N26.54379E74.76431,192338,192365,39.54,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01035781,16.5488851,137589,137616,[]
N26.54376E74.76427,192368,192395,40.05,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00560091,16.55448601,137619,137646,[]
N26.54374E74.76424,192398,192455,40.64,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00566571,16.56015172,137649,137706,[]
N26.54368E74.76414,192458,192485,39.33,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01069561,16.57084733,137709,137736,[]
N26.54365E74.7641,192488,192515,39.83,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00558561,16.57643294,137739,137766,[]
N26.5436E74.76403,192518,192575,39.75,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00573191,16.58216485,137769,137826,[]
N26.54355E74.76395,192578,192635,38.96,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01030971,16.59247456,137829,137886,[]
N26.54348E74.76384,192638,192665,40.26,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01191901,16.60439357,137889,137916,[]
N26.54346E74.7638,192668,192695,39.69,[],[],[],[],[],[],"[(137793, 'N26.54346E74.7638', 0.01013291, 16.6253391999999, 'N26.54338E74.76369', 192542)]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00545561,16.60984918,137919,137946,[]
N26.54343E74.76376,192698,192755,38.57,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00535711,16.61520629,137949,138006,[]
N26.54338E74.76369,192758,192785,38.09,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01013291,16.6253392,138009,138036,[]
N26.54336E74.76365,192788,192815,37.94,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00504451,16.63038371,138039,138066,[]
N26.5433E74.76356,192818,192875,37.55,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01055831,16.64094202,138069,138126,[]
N26.54327E74.76352,192878,192935,37.83,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00504451,16.64598653,138129,138186,[]
N26.54321E74.76343,192938,192965,38.45,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01113511,16.65712164,138189,138216,[]
N26.54318E74.76339,192968,192995,39.17,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00527121,16.66239285,138219,138246,[]
N26.54312E74.7633,192998,193055,39.89,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[(138042, 'N26.54312E74.7633', 0.00511871, 16.68489158, 'N26.54306E74.76321', 192791)]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01171431,16.67410716,138249,138306,[]
N26.5431E74.76326,193058,193085,40,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00566571,16.67977287,138309,138336,[]
N26.54306E74.76321,193088,193115,40.07,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00511871,16.68489158,138339,138366,[]
N26.543E74.76312,193118,193175,40.49,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01144921,16.69634079,138369,138426,[]
N26.54297E74.76308,193178,193235,40.2,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00560091,16.7019417,138429,138486,[]
N26.5429E74.76299,193238,193265,40.1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01076541,16.71270711,138489,138516,[]
N26.54288E74.76295,193268,193295,40.37,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00579951,16.71850662,138519,138546,[]
N26.54281E74.76286,193298,193355,40.41,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01131451,16.72982113,138549,138606,[]
N26.54278E74.76282,193358,193385,39.88,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00504771,16.73486884,138609,138636,[]
N26.54276E74.76279,193388,193415,39.39,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00545571,16.74032455,138639,138666,[]
N26.54272E74.76273,193418,193475,39.86,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00497161,16.74529616,138669,138726,[]
N26.54265E74.76264,193478,193535,39.44,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01139431,16.75669047,138729,138786,[]
N26.54264E74.76262,193538,193565,39.26,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00504451,16.76173498,138789,138816,[]
N26.54257E74.76253,193568,193595,39.62,[],[],[],[],[],[],"[(138672, 'N26.54257E74.76253', 0.00573191, 16.7892834099999, 'N26.54248E74.7624', 193421)]",[],"[(138606, 'N26.54257E74.76253', 0.00573191, 16.7892834099999, 'N26.54248E74.7624', 193355)]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01105111,16.77278609,138819,138846,[]
N26.54251E74.76244,193598,193655,39.63,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01076541,16.7835515,138849,138906,[]
N26.54248E74.7624,193658,193685,39.64,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00573191,16.78928341,138909,138936,[]
N26.54246E74.76236,193688,193715,39.52,[],[],[],[],[],[],[],[],"[(138804, 'N26.54246E74.76236', 0.00497161, 16.8111071399999, 'N26.54236E74.76222', 193553)]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00553761,16.79482102,138939,138966,[]
N26.54238E74.76225,193718,193775,39.66,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01131451,16.80613553,138969,139026,[]
N26.54236E74.76222,193778,193835,39.37,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00497161,16.81110714,139029,139086,[]
N26.54233E74.76218,193838,193865,39.19,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00560091,16.81670805,139089,139116,[]
N26.54227E74.76208,193868,193895,39.01,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01035791,16.82706596,139119,139146,[]
N26.54222E74.76201,193898,193955,38.53,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01049081,16.83755677,139149,139206,[]
N26.54219E74.76195,193958,194015,38.53,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00547591,16.84303268,139209,139266,[]
N26.54217E74.76191,194018,194045,38.72,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00539301,16.84842569,139269,139296,[]
N26.54211E74.76181,194048,194075,38.51,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01022811,16.8586538,139299,139326,[]
N26.54209E74.76179,194078,194135,38.74,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00547591,16.86412971,139329,139386,[]
N26.54206E74.76174,194138,194165,39.11,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00553761,16.86966732,139389,139416,[]
N26.542E74.76164,194168,194195,39.43,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01165461,16.88132193,139419,139446,[]
N26.54197E74.76158,194198,194255,39.42,"[(139356, 'N26.54197E74.76158', 0.00535711, 16.9023873599999, 'N26.5419E74.76146', 194105)]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00541571,16.88673764,139449,139506,[]
N26.54192E74.7615,194258,194285,39.43,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01029261,16.89703025,139509,139536,[]
N26.5419E74.76146,194288,194315,39.48,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00535711,16.90238736,139539,139566,[]
N26.54184E74.76135,194318,194375,39.7,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01136721,16.91375457,139569,139626,[]
N26.54183E74.76133,194378,194435,40.01,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00527231,16.91902688,139629,139686,[]
N26.54179E74.76127,194438,194465,41.58,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00615681,16.92518369,139689,139716,[]
N26.54174E74.76117,194468,194495,42.24,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01147981,16.9366635,139719,139746,[]
N26.5417E74.76111,194498,194555,42.84,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00607011,16.94273361,139749,139806,[]
N26.54165E74.76101,194558,194585,43.83,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01227881,16.95501242,139809,139836,[]
N26.54161E74.76095,194588,194615,44.43,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00626831,16.96128073,139839,139866,[]
N26.54156E74.76085,194618,194675,45.39,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01227881,16.97355954,139869,139926,[]
N26.54153E74.76079,194678,194735,45.88,[],[],[],[],[],[],"[(139752, 'N26.54153E74.76079', 0.01369451, 17.0001530699999, 'N26.54144E74.76061', 194501)]",[],[],[],[],[],[],[],[],[],"[(139749, 'N26.54153E74.76079', 0.01369451, 17.0001530699999, 'N26.54144E74.76061', 194498)]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00677311,16.98033265,139929,139986,[]
N26.5415E74.76073,194738,194765,47.26,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00612591,16.98645856,139989,140016,[]
N26.54144E74.76061,194768,194795,47.65,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01369451,17.00015307,140019,140046,[]
N26.54141E74.76055,194798,194855,47.91,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00618321,17.00633628,140049,140106,[]
N26.54135E74.76042,194858,194885,48.08,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.01368191,17.02001819,140109,140136,[]
N26.54134E74.76038,194888,194915,48.34,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.00698181,17.027,140139,140166,[]
N26.54128E74.76026,194918,194975,48.13,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.012978521,17.03997852,140169,140226,[]
N26.54125E74.7602,194978,195035,48.14,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0.006757321,17.04673584,140229,140286,[]
